__time,/pred_cup_pose/header/header/seq,/pred_cup_pose/header/header/stamp,/pred_cup_pose/pose/orientation/w,/pred_cup_pose/pose/orientation/x,/pred_cup_pose/pose/orientation/y,/pred_cup_pose/pose/orientation/z,/pred_cup_pose/pose/position/x,/pred_cup_pose/pose/position/y,/pred_cup_pose/pose/position/z,/vrpn_mocap/cup/pose/header/header/seq,/vrpn_mocap/cup/pose/header/header/stamp,/vrpn_mocap/cup/pose/pose/orientation/pitch,/vrpn_mocap/cup/pose/pose/orientation/roll,/vrpn_mocap/cup/pose/pose/orientation/w,/vrpn_mocap/cup/pose/pose/orientation/x,/vrpn_mocap/cup/pose/pose/orientation/y,/vrpn_mocap/cup/pose/pose/orientation/yaw,/vrpn_mocap/cup/pose/pose/orientation/z,/vrpn_mocap/cup/pose/pose/position/x,/vrpn_mocap/cup/pose/pose/position/y,/vrpn_mocap/cup/pose/pose/position/z
1706626565.370003,,,,,,,,,,0.000000000,1703862877.813784122,-0.015205960,3.040439955,-0.049870245,-0.996095121,-0.071981564,0.145046433,-0.011236303,2.658504725,0.704126716,0.814308524
1706626565.379630,,,,,,,,,,0.000000000,1703862877.823723078,-0.015962309,3.040675002,-0.049724072,-0.996089518,-0.072100222,0.145320657,-0.011611339,2.658509493,0.704121947,0.814286649
1706626565.390018,,,,,,,,,,0.000000000,1703862877.833612442,-0.015171250,3.039570059,-0.050308518,-0.996097445,-0.071643874,0.144376436,-0.011233471,2.658477068,0.704171598,0.814336121
1706626565.394260,,,,,,,,,,0.000000000,1703862877.833678246,-0.015045185,3.039419687,-0.050387643,-0.996091783,-0.071675859,0.144435837,-0.011177571,2.658473969,0.704163671,0.814328969
1706626565.400832,,,,,,,,,,0.000000000,1703862877.843608141,-0.015023419,3.039447542,-0.050376114,-0.996102452,-0.071537510,0.144156627,-0.011158700,2.658473492,0.704140127,0.814325929
1706626565.403759,,,,,,,,,,0.000000000,1703862877.843758106,-0.015645922,3.040535316,-0.049805842,-0.996090949,-0.072049633,0.145204520,-0.011455918,2.658492327,0.704140246,0.814299226
1706626565.410604,,,,,,,,,,0.000000000,1703862877.853929996,-0.016070423,3.039931816,-0.050092287,-0.996083200,-0.071921140,0.144975314,-0.011683322,2.658506870,0.704131603,0.814331472
1706626565.416064,1394.000000000,1703862877.603940248,0.000000000,0.000000000,0.000000000,0.000000000,3.073505402,0.713112354,0.841489434,,,,,,,,,,,,
1706626565.420474,,,,,,,,,,0.000000000,1703862877.863758802,-0.015545182,3.039854511,-0.050149582,-0.996080399,-0.071960568,0.145028354,-0.011425856,2.658513308,0.704118192,0.814331114
1706626565.432477,,,,,,,,,,0.000000000,1703862877.873603582,-0.016159257,3.039298419,-0.050399594,-0.996036947,-0.072331734,0.145811791,-0.011771419,2.658539534,0.704102874,0.814328730
1706626565.437629,,,,,,,,,,0.000000000,1703862877.873659372,-0.016148673,3.038990920,-0.050553203,-0.996029675,-0.072323009,0.145797366,-0.011776904,2.658540010,0.704100490,0.814327419
1706626565.442881,,,,,,,,,,0.000000000,1703862877.883556128,-0.015017420,3.038560861,-0.050815701,-0.996065736,-0.071731828,0.144556428,-0.011197586,2.658508062,0.704115510,0.814344168
1706626565.452835,,,,,,,,,,0.000000000,1703862877.894236565,-0.014726988,3.039080929,-0.050568540,-0.996088088,-0.071623079,0.144317170,-0.011028245,2.658535719,0.704081774,0.814339399
1706626565.457857,,,,,,,,,,0.000000000,1703862877.894325733,-0.015029998,3.040762686,-0.049717538,-0.996114016,-0.071842127,0.144753855,-0.011129781,2.658530235,0.704098403,0.814313114
1706626565.463068,,,,,,,,,,0.000000000,1703862877.903657198,-0.015098253,3.040167635,-0.050011776,-0.996101260,-0.071805768,0.144691015,-0.011183576,2.658528566,0.704066992,0.814301372
1706626565.472392,,,,,,,,,,0.000000000,1703862877.913568020,-0.015493547,3.041701700,-0.049232822,-0.996135056,-0.071853422,0.144789482,-0.011327793,2.658541441,0.704083383,0.814282656
1706626565.481995,,,,,,,,,,0.000000000,1703862877.923923969,-0.015467062,3.039757307,-0.050201669,-0.996083438,-0.071889430,0.144882597,-0.011386790,2.658527613,0.704101443,0.814329803
1706626565.486552,,,,,,,,,,0.000000000,1703862877.924149752,-0.014892863,3.039799563,-0.050203510,-0.996098638,-0.071722306,0.144517004,-0.011090134,2.658511639,0.704106987,0.814333677
1706626565.491282,1395.000000000,1703862877.613573790,0.000000000,0.000000000,0.000000000,0.000000000,3.073505402,0.713112354,0.841489434,,,,,,,,,,,,
1706626565.493493,,,,,,,,,,0.000000000,1703862877.933766603,-0.014141608,3.039213581,-0.050526738,-0.996113002,-0.071352296,0.143741724,-0.010717426,2.658499956,0.704085112,0.814328849
1706626565.500895,,,,,,,,,,0.000000000,1703862877.943711042,-0.014525655,3.039213808,-0.050512996,-0.996113718,-0.071323067,0.143702912,-0.010907705,2.658483744,0.704110682,0.814360678
1706626565.510190,,,,,,,,,,0.000000000,1703862877.953884602,-0.014317770,3.038383379,-0.050933763,-0.996090889,-0.071353070,0.143761421,-0.010835277,2.658487082,0.704086602,0.814371347
1706626565.520059,,,,,,,,,,0.000000000,1703862877.963642120,-0.014401590,3.039938323,-0.050157063,-0.996135175,-0.071289055,0.143620316,-0.010818006,2.658477783,0.704096198,0.814319313
1706626565.529759,,,,,,,,,,0.000000000,1703862877.973564863,-0.014451299,3.038646707,-0.050796654,-0.996089876,-0.071456075,0.143972316,-0.010897740,2.658500195,0.704087853,0.814349711
1706626565.532125,,,,,,,,,,0.000000000,1703862877.973896742,-0.015651622,3.039701073,-0.050221186,-0.996070445,-0.072038829,0.145192737,-0.011488512,2.658517122,0.704115152,0.814325869
1706626565.539411,,,,,,,,,,0.000000000,1703862877.983577490,-0.014976209,3.040555108,-0.049824089,-0.996116757,-0.071733333,0.144534997,-0.011104996,2.658493996,0.704099238,0.814306676
1706626565.541524,,,,,,,,,,0.000000000,1703862877.983717680,-0.015157163,3.040455154,-0.049865693,-0.996103585,-0.071872555,0.144824889,-0.011205930,2.658495188,0.704098284,0.814305067
1706626565.549989,,,,,,,,,,0.000000000,1703862877.993680477,-0.015314604,3.038336549,-0.050915495,-0.996052265,-0.071823873,0.144759276,-0.011358794,2.658512115,0.704097807,0.814352453
1706626565.555288,1396.000000000,1703862877.613631964,0.000000000,0.000000000,0.000000000,0.000000000,3.073505402,0.713112354,0.841489434,,,,,,,,,,,,
1706626565.560437,,,,,,,,,,0.000000000,1703862878.003782272,-0.015253648,3.039222674,-0.050472029,-0.996047020,-0.072214276,0.145529933,-0.011316062,2.658529282,0.704105198,0.814336836
1706626565.563315,,,,,,,,,,0.000000000,1703862878.004064560,-0.014256186,3.038824082,-0.050714634,-0.996089935,-0.071528718,0.144106096,-0.010797624,2.658500910,0.704097033,0.814351141
1706626565.570617,,,,,,,,,,0.000000000,1703862878.013721466,-0.015032613,3.038848898,-0.050672442,-0.996077836,-0.071667291,0.144424386,-0.011191476,2.658525467,0.704104483,0.814359903
1706626565.580334,,,,,,,,,,0.000000000,1703862878.023933411,-0.014492062,3.038441139,-0.050896052,-0.996074677,-0.071591720,0.144249050,-0.010932427,2.658510447,0.704111516,0.814349771
1706626565.583223,,,,,,,,,,0.000000000,1703862878.024240017,-0.014972733,3.039847355,-0.050175548,-0.996091545,-0.071833819,0.144744479,-0.011133905,2.658516169,0.704122126,0.814320743
1706626565.589943,,,,,,,,,,0.000000000,1703862878.033646822,-0.014665199,3.038256295,-0.050982092,-0.996071219,-0.071564093,0.144204657,-0.011024135,2.658496857,0.704102159,0.814343333
1706626565.592455,,,,,,,,,,0.000000000,1703862878.033884048,-0.015100188,3.039399918,-0.050390836,-0.996061265,-0.072087973,0.145266386,-0.011226599,2.658527374,0.704116046,0.814334393
1706626565.599942,1397.000000000,1703862877.623557329,0.000000000,0.000000000,0.000000000,0.000000000,3.073505402,0.713112354,0.841489434,,,,,,,,,,,,
1706626565.604919,,,,,,,,,,0.000000000,1703862878.043830633,-0.014766981,3.038975920,-0.050620791,-0.996094406,-0.071495213,0.144063674,-0.011045506,2.658499002,0.704080284,0.814332783
1706626565.611205,,,,,,,,,,0.000000000,1703862878.054142237,-0.014584206,3.040784949,-0.049728181,-0.996151865,-0.071345873,0.143734524,-0.010881620,2.658501863,0.704102695,0.814299464
1706626565.614077,,,,,,,,,,0.000000000,1703862878.054296255,-0.014710809,3.039691710,-0.050264262,-0.996099174,-0.071687020,0.144437965,-0.011001349,2.658500671,0.704070628,0.814290941
1706626565.620185,,,,,,,,,,0.000000000,1703862878.063739777,-0.014402948,3.040777098,-0.049737133,-0.996142089,-0.071487717,0.144010166,-0.010798478,2.658482075,0.704082966,0.814263344
1706626565.630206,,,,,,,,,,0.000000000,1703862878.074120283,-0.015169869,3.039921304,-0.050131988,-0.996095717,-0.071791247,0.144668316,-0.011227516,2.658524513,0.704088092,0.814313114
1706626565.640394,,,,,,,,,,0.000000000,1703862878.083612442,-0.014150920,3.040651519,-0.049808316,-0.996136308,-0.071536757,0.144097125,-0.010679612,2.658500910,0.704087794,0.814307332
1706626565.642891,,,,,,,,,,0.000000000,1703862878.083686352,-0.014628344,3.039892930,-0.050167084,-0.996104658,-0.071684971,0.144427403,-0.010952801,2.658514261,0.704085529,0.814326942
1706626565.649922,,,,,,,,,,0.000000000,1703862878.093713760,-0.013829721,3.039362967,-0.050465573,-0.996130824,-0.071172774,0.143363555,-0.010547225,2.658491373,0.704079032,0.814339161
1706626565.660341,,,,,,,,,,0.000000000,1703862878.104016781,-0.014100004,3.039457819,-0.050407700,-0.996126652,-0.071251608,0.143534786,-0.010682778,2.658492565,0.704076290,0.814342439
1706626565.662669,,,,,,,,,,0.000000000,1703862878.104463577,-0.014747308,3.038930478,-0.050641805,-0.996078193,-0.071705535,0.144485454,-0.011048013,2.658526182,0.704058111,0.814349174
1706626565.668138,1398.000000000,1703862877.623625040,0.000000000,0.000000000,0.000000000,0.000000000,3.073505402,0.713112354,0.841489434,,,,,,,,,,,,
1706626565.671626,,,,,,,,,,0.000000000,1703862878.113940001,-0.014857528,3.038537700,-0.050832033,-0.996059000,-0.071825415,0.144736268,-0.011123360,2.658517361,0.704060853,0.814366758
1706626565.681461,,,,,,,,,,0.000000000,1703862878.123632431,-0.191168475,-0.048415527,-0.993621588,0.029119549,0.093999133,-0.106086533,0.055067807,2.655110121,0.702058375,0.846187174
1706626565.684071,,,,,,,,,,0.000000000,1703862878.124012232,-0.014221466,3.037118180,-0.051565811,-0.996048510,-0.071490489,0.144046048,-0.010839792,2.658509970,0.704075992,0.814394653
1706626565.690060,,,,,,,,,,0.000000000,1703862878.133734226,-0.014594324,3.038345007,-0.050940167,-0.996071637,-0.071594313,0.144260648,-0.010987091,2.658512831,0.704098105,0.814391136
1706626565.692399,,,,,,,,,,0.000000000,1703862878.133983374,-0.014184807,3.038908706,-0.050677568,-0.996108770,-0.071299002,0.143640252,-0.010747246,2.658503771,0.704096377,0.814379275
1706626565.700295,,,,,,,,,,0.000000000,1703862878.143756151,-0.013988610,3.039101005,-0.050588083,-0.996108830,-0.071378030,0.143786677,-0.010646382,2.658521175,0.704093874,0.814366996
1706626565.710404,,,,,,,,,,0.000000000,1703862878.153701544,-0.191818302,-0.048005430,-0.993594468,0.028934915,0.094332501,-0.106143998,0.055083182,2.655088425,0.702110887,0.846213281
1706626565.713640,,,,,,,,,,0.000000000,1703862878.153848886,-0.187327903,0.037611422,-0.993990183,-0.013479147,0.094408952,-0.111572684,0.053747192,2.654595375,0.700697958,0.845714986
1706626565.720655,,,,,,,,,,0.000000000,1703862878.163828850,-0.013890507,3.037432967,-0.051421847,-0.996062934,-0.071421213,0.143886096,-0.010659610,2.658493519,0.704087853,0.814392745
1706626565.729852,,,,,,,,,,0.000000000,1703862878.173580647,-0.013431612,3.037488015,-0.051413670,-0.996083379,-0.071176276,0.143369580,-0.010415833,2.658480644,0.704091430,0.814389050
1706626565.732284,,,,,,,,,,0.000000000,1703862878.173790693,-0.191450691,-0.047485451,-0.993629396,0.028650733,0.094169185,-0.105792071,0.054880407,2.655101538,0.702122271,0.846231103
1706626565.740022,,,,,,,,,,0.000000000,1703862878.183775663,-0.013635638,3.038425255,-0.050940283,-0.996112049,-0.071106039,0.143229405,-0.010480518,2.658491611,0.704084575,0.814364374
1706626565.746682,1399.000000000,1703862877.623732805,0.000000000,0.000000000,0.000000000,0.000000000,3.073505402,0.713112354,0.841489434,,,,,,,,,,,,
1706626565.749645,,,,,,,,,,0.000000000,1703862878.193554640,-0.013635659,3.037901060,-0.051200792,-0.996094823,-0.071156994,0.143337236,-0.010501925,2.658502102,0.704086304,0.814387500
1706626565.751904,,,,,,,,,,0.000000000,1703862878.193639517,-0.013981820,3.039547498,-0.050366480,-0.996123672,-0.071330726,0.143686584,-0.010624545,2.658517122,0.704084992,0.814353287
1706626565.759449,,,,,,,,,,0.000000000,1703862878.203608990,-0.013994359,3.039297818,-0.050491493,-0.996124804,-0.071225286,0.143478191,-0.010634433,2.658512115,0.704072893,0.814351141
1706626565.761583,,,,,,,,,,0.000000000,1703862878.203781128,-0.190613905,0.032506918,-0.993965685,-0.011024817,0.095884137,-0.107895132,0.052125201,2.654564619,0.700621068,0.845624328
1706626565.771451,,,,,,,,,,0.000000000,1703862878.213723421,-0.015751077,3.039616367,-0.050259352,-0.996065617,-0.072070234,0.145261903,-0.011542831,2.658558607,0.704071045,0.814332366
1706626565.774998,,,,,,,,,,0.000000000,1703862878.213876724,-0.014841170,3.041228109,-0.049493216,-0.996129990,-0.071791932,0.144638305,-0.011016158,2.658554077,0.704045773,0.814284623
1706626565.781669,1400.000000000,1703862877.633538246,0.000000000,0.000000000,0.000000000,0.000000000,3.073505402,0.713112354,0.841489434,,,,,,,,,,,,
1706626565.784126,,,,,,,,,,0.000000000,1703862878.223887920,-0.192552689,0.025381298,-0.993892431,-0.007403946,0.096663237,-0.108439201,0.052719634,2.654556513,0.700746357,0.845706582
1706626565.789868,,,,,,,,,,0.000000000,1703862878.233580828,-0.014582595,3.040715676,-0.049758442,-0.996121883,-0.071738690,0.144523884,-0.010902927,2.658539772,0.704023063,0.814302325
1706626565.794135,,,,,,,,,,0.000000000,1703862878.233703136,-0.188418395,-0.066325321,-0.993471205,0.037918471,0.092147924,-0.105449441,0.055552460,2.655213594,0.702441037,0.846673310
1706626565.800017,,,,,,,,,,0.000000000,1703862878.243874788,0.023595289,3.093172887,-0.024815507,-0.998121083,-0.055040278,0.109604813,0.010450334,2.657779455,0.703387499,0.812739253
1706626565.802985,,,,,,,,,,0.000000000,1703862878.244054079,0.023548152,3.092782857,-0.025010059,-0.998110235,-0.055155557,0.109832848,0.010413224,2.657788992,0.703394055,0.812759340
1706626565.810792,,,,,,,,,,0.000000000,1703862878.253856421,-0.014449661,3.039268286,-0.050483961,-0.996084750,-0.071750432,0.144556454,-0.010889461,2.658544302,0.704029500,0.814346731
1706626565.820858,,,,,,,,,,0.000000000,1703862878.263643026,-0.014705175,3.039940057,-0.050138153,-0.996088266,-0.071926005,0.144914781,-0.011001595,2.658551931,0.704045355,0.814336538
1706626565.829773,,,,,,,,,,0.000000000,1703862878.273649931,-0.188011750,-0.066312641,-0.993483901,0.037913647,0.091941468,-0.105699687,0.055670489,2.655210018,0.702457190,0.846671581
1706626565.832161,,,,,,,,,,0.000000000,1703862878.274168253,-0.015232154,3.039966630,-0.050103500,-0.996073425,-0.072113112,0.145317262,-0.011273167,2.658555746,0.704071283,0.814328671
1706626565.840575,,,,,,,,,,0.000000000,1703862878.283674002,-0.014779176,3.040062853,-0.050076094,-0.996102810,-0.071763158,0.144590261,-0.011025907,2.658547640,0.704038084,0.814311802
1706626565.845636,1401.000000000,1703862877.633604527,0.000000000,0.000000000,0.000000000,0.000000000,3.073505402,0.713112354,0.841489434,,,,,,,,,,,,
1706626565.848118,,,,,,,,,,0.000000000,1703862878.283821344,-0.015018812,3.040538926,-0.049829006,-0.996105969,-0.071875192,0.144822180,-0.011133949,2.658551455,0.704050958,0.814303041
1706626565.850596,,,,,,,,,,0.000000000,1703862878.293828726,-0.015020588,3.038248880,-0.050969563,-0.996048808,-0.071854137,0.144805694,-0.011216705,2.658550978,0.704051375,0.814351976
1706626565.859717,,,,,,,,,,0.000000000,1703862878.303632259,-0.014483077,3.039416367,-0.050410930,-0.996101081,-0.071573474,0.144201267,-0.010891837,2.658552408,0.704061925,0.814331412
1706626565.862611,,,,,,,,,,0.000000000,1703862878.304035425,-0.188961409,0.035301459,-0.993991017,-0.012394701,0.095144182,-0.109254548,0.052685522,2.654621124,0.700663149,0.845665991
1706626565.870582,,,,,,,,,,0.000000000,1703862878.313776255,-0.191601277,0.025982625,-0.993927598,-0.007714945,0.096207462,-0.108731860,0.052844621,2.654572725,0.700819314,0.845735312
1706626565.880222,,,,,,,,,,0.000000000,1703862878.323875904,-0.013893934,3.038764830,-0.050758533,-0.996097803,-0.071415745,0.143861079,-0.010613117,2.658539057,0.704076231,0.814339817
1706626565.882617,,,,,,,,,,0.000000000,1703862878.324021101,-0.013157882,3.039380268,-0.050480466,-0.996127844,-0.071251363,0.143486480,-0.010215108,2.658538342,0.704046786,0.814342082
1706626565.889676,,,,,,,,,,0.000000000,1703862878.333730936,-0.015198362,3.040054341,-0.050063442,-0.996091068,-0.071902804,0.144892253,-0.011242538,2.658574581,0.704061389,0.814309597
1706626565.900344,,,,,,,,,,0.000000000,1703862878.343473911,-0.014661081,3.040337879,-0.049944147,-0.996114850,-0.071699753,0.144453860,-0.010953818,2.658552647,0.704033315,0.814294040
1706626565.903326,,,,,,,,,,0.000000000,1703862878.343523741,-0.192717172,0.023511775,-0.993901074,-0.006488868,0.096694395,-0.108056419,0.052618351,2.654550791,0.700778008,0.845715702
1706626565.909521,1402.000000000,1703862878.244054079,0.000000000,0.000000000,0.000000000,0.000000000,3.073505402,0.713112354,0.841489434,,,,,,,,,,,,
1706626565.912719,,,,,,,,,,0.000000000,1703862878.353460550,-0.191541661,0.025120749,-0.993918478,-0.007260681,0.096157148,-0.109305740,0.053171802,2.654544353,0.700791717,0.845704675
1706626565.921710,,,,,,,,,,0.000000000,1703862878.363460064,-0.192022648,0.024616230,-0.993920743,-0.007039087,0.096379630,-0.108424005,0.052753672,2.654522896,0.700789332,0.845688641
1706626565.929625,,,,,,,,,,0.000000000,1703862878.373446703,-0.192122544,0.024533027,-0.993937016,-0.007032922,0.096424319,-0.107637170,0.052365787,2.654564142,0.700843573,0.845735252
1706626565.932117,,,,,,,,,,0.000000000,1703862878.373470306,-0.192706367,0.024390432,-0.993918478,-0.006962247,0.096709527,-0.107302972,0.052201536,2.654555559,0.700862169,0.845737219
1706626565.939678,,,,,,,,,,0.000000000,1703862878.383530617,-0.191925194,0.026482976,-0.993918717,-0.007969981,0.096380368,-0.108413466,0.052659351,2.654558659,0.700864911,0.845751762
1706626565.942057,,,,,,,,,,0.000000000,1703862878.383548021,-0.191662630,0.025741750,-0.993912995,-0.007570613,0.096233390,-0.109208397,0.053092476,2.654573441,0.700836122,0.845742285
1706626565.949514,,,,,,,,,,0.000000000,1703862878.393375874,-0.192300676,0.025272440,-0.993906438,-0.007359790,0.096534915,-0.108377224,0.052696332,2.654582024,0.700840175,0.845743895
1706626565.951705,,,,,,,,,,0.000000000,1703862878.393409967,-0.191095509,0.025825862,-0.993914485,-0.007583135,0.095957391,-0.110146975,0.053559985,2.654582739,0.700818539,0.845723689
1706626565.960077,,,,,,,,,,0.000000000,1703862878.403646946,-0.191864432,0.025378687,-0.993937790,-0.007444716,0.096319400,-0.107959833,0.052487660,2.654594660,0.700851023,0.845750034
1706626565.970812,,,,,,,,,,0.000000000,1703862878.413536072,-0.191192745,0.024896712,-0.993940234,-0.007166987,0.095977224,-0.109140060,0.053103305,2.654597759,0.700835109,0.845732808
1706626565.982197,1403.000000000,1703862878.253666639,0.000000000,0.000000000,0.000000000,0.000000000,3.073505402,0.713112354,0.841489434,,,,,,,,,,,,
1706626565.985126,,,,,,,,,,0.000000000,1703862878.423573732,-0.192150686,0.023276517,-0.993929267,-0.006388161,0.096406683,-0.108042647,0.052627631,2.654610634,0.700791180,0.845716000
1706626565.990116,,,,,,,,,,0.000000000,1703862878.433892727,-0.192326278,0.024824430,-0.993923664,-0.007167313,0.096533544,-0.107737691,0.052399911,2.654560566,0.700808644,0.845719337
1706626566.000356,,,,,,,,,,0.000000000,1703862878.443714142,-0.191494533,0.024313030,-0.993931115,-0.006874224,0.096111275,-0.109021939,0.053070001,2.654570818,0.700808406,0.845709205
1706626566.010002,,,,,,,,,,0.000000000,1703862878.453644276,-0.189566182,0.034026461,-0.993983209,-0.011767118,0.095408261,-0.108772278,0.052499812,2.654619932,0.700642109,0.845628440
1706626566.012772,,,,,,,,,,0.000000000,1703862878.453777075,-0.191709020,0.023440385,-0.993930638,-0.006446868,0.096193872,-0.108767133,0.052983496,2.654572725,0.700769782,0.845686972
1706626566.020337,,,,,,,,,,0.000000000,1703862878.463725805,-0.192053718,0.024900642,-0.993930042,-0.007201144,0.096400961,-0.107976467,0.052517284,2.654567480,0.700797975,0.845707297
1706626566.029956,1404.000000000,1703862878.253856421,0.000000000,0.000000000,0.000000000,0.000000000,3.073505402,0.713112354,0.841489434,,,,,,,,,,,,
1706626566.032432,,,,,,,,,,0.000000000,1703862878.473897696,-0.191672894,0.024087027,-0.993922293,-0.006754960,0.096194044,-0.109063695,0.053100079,2.654596806,0.700818539,0.845728815
1706626566.039965,,,,,,,,,,0.000000000,1703862878.483706236,-0.191265115,0.024980791,-0.993935049,-0.007204286,0.096015595,-0.109191674,0.053124279,2.654595852,0.700804174,0.845718563
1706626566.042417,,,,,,,,,,0.000000000,1703862878.483772516,-0.191418292,0.026400170,-0.993906140,-0.007875863,0.096131817,-0.109806461,0.053360246,2.654585838,0.700818419,0.845723510
1706626566.050954,,,,,,,,,,0.000000000,1703862878.493693590,-0.190872603,0.025693457,-0.993928075,-0.007528090,0.095842734,-0.110052841,0.053521566,2.654599428,0.700812519,0.845724821
1706626566.053418,,,,,,,,,,0.000000000,1703862878.493771315,-0.190611565,0.025479440,-0.993935049,-0.007418122,0.095708139,-0.110280865,0.053647477,2.654611826,0.700811982,0.845724344
1706626566.059873,,,,,,,,,,0.000000000,1703862878.503799200,-0.191655432,0.025586714,-0.993951082,-0.007561485,0.096220404,-0.107800889,0.052400518,2.654592752,0.700866699,0.845748663
1706626566.071256,,,,,,,,,,0.000000000,1703862878.513777494,-0.191158119,0.027550097,-0.993941545,-0.008504828,0.096028775,-0.108760341,0.052787546,2.654579401,0.700877130,0.845749795
1706626566.077523,1405.000000000,1703862878.263581038,0.000000000,0.000000000,0.000000000,0.000000000,3.073505402,0.713112354,0.841489434,,,,,,,,,,,,
1706626566.080686,,,,,,,,,,0.000000000,1703862878.523806095,-0.192759460,0.024720537,-0.993922412,-0.007139070,0.096743472,-0.107008933,0.052038983,2.654585123,0.700835109,0.845728099
1706626566.090448,,,,,,,,,,0.000000000,1703862878.534148932,-0.191794856,0.025349538,-0.993923426,-0.007399755,0.096286550,-0.108632501,0.052823972,2.654591799,0.700836003,0.845737696
1706626566.100064,,,,,,,,,,0.000000000,1703862878.543745279,-0.191630996,0.026399749,-0.993920684,-0.007914251,0.096233845,-0.108880836,0.052898321,2.654590845,0.700831294,0.845724344
1706626566.110017,,,,,,,,,,0.000000000,1703862878.553732634,-0.190442325,0.027966761,-0.993929982,-0.008653606,0.095691174,-0.110393346,0.053585924,2.654590845,0.700867295,0.845724523
1706626566.113317,,,,,,,,,,0.000000000,1703862878.553923368,-0.191817574,0.025829226,-0.993922412,-0.007640862,0.096310243,-0.108562960,0.052766114,2.654571056,0.700874507,0.845723212
1706626566.121991,,,,,,,,,,0.000000000,1703862878.563672543,-0.191168604,0.025625147,-0.993922830,-0.007501203,0.095986784,-0.109733132,0.053363293,2.654581070,0.700872898,0.845737576
1706626566.124586,,,,,,,,,,0.000000000,1703862878.563821077,-0.191492928,0.025022692,-0.993941784,-0.007250799,0.096127503,-0.108525642,0.052789263,2.654575586,0.700894713,0.845742047
1706626566.129906,,,,,,,,,,0.000000000,1703862878.573738098,-0.192080693,0.022676045,-0.993923604,-0.006071868,0.096357346,-0.108453580,0.052861366,2.654592752,0.700823784,0.845714629
1706626566.132440,,,,,,,,,,0.000000000,1703862878.573919058,-0.192402108,0.022876679,-0.993906856,-0.006161124,0.096522465,-0.108486856,0.052865576,2.654566765,0.700849891,0.845724285
1706626566.139963,,,,,,,,,,0.000000000,1703862878.583805799,-0.191727002,0.021884417,-0.993920505,-0.005647927,0.096163034,-0.109290857,0.053318441,2.654573917,0.700831532,0.845700920
1706626566.149947,,,,,,,,,,0.000000000,1703862878.593679667,-0.192278532,0.020743036,-0.993907630,-0.005084034,0.096405670,-0.108905112,0.053177331,2.654594660,0.700820804,0.845689237
1706626566.152359,,,,,,,,,,0.000000000,1703862878.593882322,-0.192776431,0.020746566,-0.993912697,-0.005124761,0.096650384,-0.107814462,0.052631292,2.654585600,0.700842977,0.845712185
1706626566.159663,1406.000000000,1703862878.263643026,0.000000000,0.000000000,0.000000000,0.000000000,3.073505402,0.713112354,0.841489434,,,,,,,,,,,,
1706626566.162557,,,,,,,,,,0.000000000,1703862878.603693724,-0.192997564,0.020800149,-0.993927479,-0.005192475,0.096759155,-0.106840392,0.052142914,2.654574156,0.700865448,0.845717847
1706626566.170150,,,,,,,,,,0.000000000,1703862878.613877296,-0.192966537,0.019733892,-0.993919611,-0.004641175,0.096717000,-0.107300442,0.052423354,2.654577255,0.700834692,0.845697820
1706626566.180225,,,,,,,,,,0.000000000,1703862878.623828411,-0.193327344,0.021261785,-0.993902087,-0.005397300,0.096935935,-0.107163484,0.052278552,2.654574156,0.700890422,0.845733643
1706626566.189890,,,,,,,,,,0.000000000,1703862878.633712530,-0.192622594,0.021783463,-0.993918657,-0.005646809,0.096601069,-0.107761658,0.052556168,2.654566526,0.700889826,0.845719457
1706626566.200379,,,,,,,,,,0.000000000,1703862878.643827438,-0.192679429,0.022138272,-0.993926704,-0.005843280,0.096637323,-0.107312585,0.052315399,2.654564381,0.700898826,0.845707178
1706626566.210519,,,,,,,,,,0.000000000,1703862878.654137135,-0.190635507,0.025327898,-0.993935347,-0.007343641,0.095715858,-0.110249504,0.053638931,2.654581785,0.700913787,0.845742822
1706626566.220546,,,,,,,,,,0.000000000,1703862878.663704157,-0.191786806,0.024963122,-0.993922114,-0.007202164,0.096272781,-0.108752570,0.052902319,2.654559374,0.700908244,0.845726788
1706626566.223788,,,,,,,,,,0.000000000,1703862878.663792849,-0.192407874,0.023393303,-0.993924499,-0.006453618,0.096536584,-0.107742784,0.052470818,2.654564381,0.700924158,0.845752835
1706626566.228810,1407.000000000,1703862878.273649931,0.000000000,0.000000000,0.000000000,0.000000000,3.073505402,0.713112354,0.841489434,,,,,,,,,,,,
1706626566.233054,,,,,,,,,,0.000000000,1703862878.673824310,-0.192195067,0.023443067,-0.993923306,-0.006463628,0.096433528,-0.108168846,0.052681945,2.654570580,0.700892031,0.845744371
1706626566.240054,,,,,,,,,,0.000000000,1703862878.683635950,-0.190421181,0.024682745,-0.993937910,-0.007011472,0.095593341,-0.110616701,0.053854167,2.654584408,0.700885296,0.845724881
1706626566.242507,,,,,,,,,,0.000000000,1703862878.683761358,-0.191326120,0.022047193,-0.993947983,-0.005756000,0.095967211,-0.108955908,0.053147398,2.654597998,0.700896978,0.845732629
1706626566.249870,,,,,,,,,,0.000000000,1703862878.693765640,-0.191591506,0.023772555,-0.993923903,-0.006594916,0.096145667,-0.109188878,0.053178109,2.654574871,0.700889170,0.845714986
